STATION,DATE_OF_RESPONSE,LOCATION,RESPONDING_UNIT,TIME_RECEIVED,TIME_DISPATCHED,TIME_ARRIVAL,RESPONSE_TIME_MIN,DISTANCE,ALARM_STATUS,TIME_LAST_ALARM,TYPE_OF_OCCUPANCY,INJURED_CIV,INJURED_BFP,DEATH_CIV,DEATH_BFP,REMARKS,Temperature_C,Humidity_%,Wind_Speed_kmh,Precipitation_mm,Weather_Condition,Road_Condition
"Santa Cruz, Laguna",8/9/2019,"Purok 4, Brgy. Sto. Angel Sur, Santa Cruz Laguna",,1:20 AM,1:21 AM,1:25 AM,6,3.5,FA,8/9/2019 1:20,Residential,0,0,0,0,Case Closed,30.5,82,11.3,1.8,Cloudy,Traffic
"Santa Cruz, Laguna",1/17/2023,"Near School, Brgy. Santo Angel Norte, Santa Cruz Laguna",,11:25 PM,11:25 PM,11:31 PM,5,3.5,FA,1/17/2023 23:25,Residential,0,0,0,0,Case Closed,27.2,75,13.4,2.4,Cloudy,Traffic
"Santa Cruz, Laguna",3/22/2025,"Sitio Dao, Brgy. Pagsawitan, Santa Cruz Laguna",,7:40 PM,7:42 PM,7:48 PM,8,3.6,FOUA,3/22/2025 19:40,Residential,0,0,0,0,MDFI-Case Closed,29.4,76,9.2,2.7,Cloudy,Dry
"Santa Cruz, Laguna",7/4/2022,"Sitio Kamagong, Brgy. San Pablo Sur, Santa Cruz Laguna",Shift B,12:25 AM,12:26 AM,12:29 AM,1,3.6,FA,7/4/2022 0:25,Grass Fire,1,0,0,0,Case Closed,29.8,74,9.8,0.5,Sunny,Dry
"Santa Cruz, Laguna",12/31/2025,"Del Pilar St., Brgy. Villa Silangan, Santa Cruz Laguna",Shift A,3:25 AM,3:25 AM,3:30 AM,3,3.5,FOUA,12/31/2025 3:25,Grass Fire,0,0,0,0,Case Closed,27.8,82,15.5,1,Sunny,Dry
"Santa Cruz, Laguna",7/28/2022,"Brgy. San Juan, Santa Cruz Laguna",Shift B,12:20 AM,12:22 AM,12:31 AM,5,3.3,FA,7/28/2022 0:20,Others,0,0,0,0,Case Closed,27,74,10.4,17.4,Stormy,Wet
"Santa Cruz, Laguna",6/14/2022,"Sitio Maunawain, Brgy. Labuin, Santa Cruz Laguna",Shift A,2:45 PM,2:46 PM,2:52 PM,3,3.3,FOUA,6/14/2022 14:45,Motor Vehicle,0,0,2,0,Case Closed,27.1,86,9.5,5.8,Rainy,Wet
"Santa Cruz, Laguna",5/19/2019,"Compound, Brgy. Sto. Angel Sur, Santa Cruz Laguna",Shift A,8:30 AM,8:30 AM,8:35 AM,8,3.5,FA,5/19/2019 8:30,Motor Vehicle,0,0,0,0,Case Closed,32.9,80,8.9,11.9,Stormy,Traffic
"Santa Cruz, Laguna",1/9/2018,"Near Mall, Brgy. San Pablo Norte, Santa Cruz Laguna",Shift B,12:50 AM,12:50 AM,12:55 AM,7,4,FOUA,1/9/2018 0:50,Residential,0,0,0,0,Case Closed,28.2,84,13.1,2.4,Sunny,Traffic
"Santa Cruz, Laguna",10/26/2025,"Sitio Marcelo, Brgy. Gatid, Santa Cruz Laguna",,11:15 AM,11:16 AM,11:18 AM,5,3.3,FA,10/26/2025 11:15,Mercantile,0,0,0,0,Case Closed,27.1,85,15.7,5.4,Rainy,Traffic
"Santa Cruz, Laguna",3/14/2020,"Near Mall, Brgy. San Juan, Santa Cruz Laguna",,8:45 AM,8:47 AM,8:52 AM,4,4,FA,3/14/2020 8:45,Residential,0,0,0,0,Case Closed,29.3,88,14.7,2.2,Cloudy,Dry
"Santa Cruz, Laguna",10/9/2025,"Purok 5, Brgy. Santo Angel Norte, Santa Cruz Laguna",Shift A,8:50 AM,8:52 AM,8:59 AM,1,3.5,FA,10/9/2025 8:50,Residential,0,0,0,0,Case Closed,26.6,86,11.2,7.8,Rainy,Traffic
"Santa Cruz, Laguna",9/17/2022,"Near Market, Brgy. Pagsawitan, Santa Cruz Laguna",,12:30 AM,12:30 AM,12:34 AM,7,4.6,SA,9/17/2022 0:30,Post Fire,0,0,0,0,Case Closed,27.6,72,12.6,5.3,Rainy,Traffic
"Santa Cruz, Laguna",7/1/2017,"Brgy. Poblacion II, Santa Cruz Laguna",,3:35 AM,3:35 AM,3:44 AM,6,4.6,FA,7/1/2017 3:35,Post Fire,0,0,0,0,Case Closed,28.2,73,7.8,1.3,Rainy,Wet
"Santa Cruz, Laguna",6/7/2019,"Near Mall, Brgy. Villa Silangan, Santa Cruz Laguna",,9:45 AM,9:47 AM,9:52 AM,2,3.3,FA,6/7/2019 9:45,Rubbish,0,0,0,0,Under Investigation,29.9,89,7.1,8.2,Rainy,Traffic
"Santa Cruz, Laguna",4/20/2025,"Sitio Marcelo, Brgy. Santo Angel Norte, Santa Cruz Laguna",Shift B,4:25 PM,4:27 PM,4:30 PM,2,3.6,FA,4/20/2025 16:25,Others,0,0,0,0,Case Closed,30.1,89,11,2.4,Sunny,Dry
"Santa Cruz, Laguna",10/3/2023,"Burgos St., Brgy. San Juan, Santa Cruz Laguna",Shift A,6:40 PM,6:40 PM,6:43 PM,3,3.5,FA,10/3/2023 18:40,Business,0,0,0,0,Case Closed,30.2,71,10.8,2.8,Rainy,Traffic
"Santa Cruz, Laguna",6/28/2025,"Compound, Brgy. Palasan, Santa Cruz Laguna",Shift B,2:45 PM,2:47 PM,2:51 PM,4,5,FA,6/28/2025 14:45,Residential,0,0,0,0,Case Closed,27.1,70,12.7,1.4,Cloudy,Dry
"Santa Cruz, Laguna",6/8/2017,"Brgy. Santisima Cruz, Santa Cruz Laguna",,12:10 PM,12:10 PM,12:14 PM,2,3.3,FA,6/8/2017 12:10,Motor Vehicle,0,0,0,0,Case Closed,26.1,76,9.6,3.4,Rainy,Wet
"Santa Cruz, Laguna",3/13/2020,"Brgy. Gatid, Santa Cruz Laguna",Shift A,8:05 AM,8:05 AM,8:12 AM,2,3.3,FOUA,3/13/2020 8:05,Motor Vehicle,0,0,0,0,Case Closed,28.9,86,15.8,18.6,Stormy,Traffic
"Santa Cruz, Laguna",6/20/2019,"Brgy. Bagumbayan, Santa Cruz Laguna",,5:30 PM,5:32 PM,5:36 PM,4,1.7,FA,6/20/2019 17:30,Business,0,0,0,0,Case Closed,27.6,71,12.7,2.1,Rainy,Wet
"Santa Cruz, Laguna",9/11/2014,"Near Church, Brgy. Calios, Santa Cruz Laguna",Shift A,2:10 AM,2:12 AM,2:16 AM,7,3.3,FA,9/11/2014 2:10,Residential,0,0,0,0,Case Closed,30.8,85,9.4,2.8,Sunny,Dry
"Santa Cruz, Laguna",4/11/2020,"Brgy. Labuin, Santa Cruz Laguna",Shift B,12:15 PM,12:16 PM,12:21 PM,4,3.3,FOUA,4/11/2020 12:15,Motor Vehicle,0,0,0,0,Case Closed,29.2,71,11.2,1.3,Cloudy,Dry
"Santa Cruz, Laguna",7/31/2023,"Del Pilar St., Brgy. Poblacion IV, Santa Cruz Laguna",Shift B,12:10 AM,12:11 AM,12:15 AM,5,3.5,FA,7/31/2023 0:10,Rubbish,0,0,0,0,Under Investigation,26.5,72,10.2,1,Sunny,Dry
"Santa Cruz, Laguna",8/31/2025,"Brgy. Poblacion II, Santa Cruz Laguna",Shift A,10:45 PM,10:45 PM,11:00 PM,5,4,FOUA,8/31/2025 22:45,Business,0,0,0,0,Case Closed,28,88,13.8,6.9,Rainy,Traffic
"Santa Cruz, Laguna",2/8/2015,"Compound, Brgy. Poblacion I, Santa Cruz Laguna",Shift A,6:35 AM,6:35 AM,6:40 AM,5,4,FOUA,2/8/2015 6:35,Residential,0,0,0,0,Case Closed,27.5,76,10.9,0.1,Cloudy,Dry
"Santa Cruz, Laguna",2/9/2018,"Village, Brgy. Palasan, Santa Cruz Laguna",Shift B,10:15 AM,10:16 AM,10:21 AM,5,4,FA,2/9/2018 10:15,Motor Vehicle,0,0,0,0,Case Closed,28.9,80,12.1,2.7,Cloudy,Dry
"Santa Cruz, Laguna",7/31/2014,"Sitio Mahogany, Brgy. Santisima Cruz, Santa Cruz Laguna",Shift B,12:15 PM,12:16 PM,12:19 PM,4,3.5,FOUA,7/31/2014 12:15,Grass Fire,0,0,0,0,Case Closed,28.4,75,8.8,12.6,Stormy,Wet
"Santa Cruz, Laguna",10/14/2018,"Sitio Maligaya, Brgy. Labuin, Santa Cruz Laguna",,4:00 PM,4:00 PM,4:04 PM,7,3.5,SA,10/14/2018 16:00,Grass Fire,0,0,0,0,Under Investigation,27,76,9.8,16,Stormy,Wet
"Santa Cruz, Laguna",3/6/2023,"Purok 6, Brgy. Bagumbayan, Santa Cruz Laguna",,9:35 PM,9:36 PM,9:40 PM,15,2.1,FOUA,3/6/2023 21:35,Residential,0,0,0,0,Case Closed,30.3,71,13.6,2.6,Sunny,Dry
"Santa Cruz, Laguna",9/2/2016,"Purok 7, Brgy. Santisima Cruz, Santa Cruz Laguna",,5:30 AM,5:30 AM,5:33 AM,5,3.5,FA,9/2/2016 5:30,Residential,0,0,0,0,Case Closed,30.4,75,9.5,0.9,Cloudy,Traffic
"Santa Cruz, Laguna",11/15/2014,"Near Church, Brgy. Palasan, Santa Cruz Laguna",Shift A,3:25 AM,3:25 AM,3:31 AM,4,4,FA,11/15/2014 3:25,Grass Fire,0,0,0,0,Case Closed,27.4,84,10.4,2.6,Cloudy,Dry
"Santa Cruz, Laguna",12/14/2025,"Regidor St., Brgy. Sto. Angel Sur, Santa Cruz Laguna",Shift A,11:35 PM,11:36 PM,11:41 PM,2,4,FOUA,12/14/2025 23:35,Residential,0,0,0,0,Case Closed,27,75,9.6,1.2,Cloudy,Dry
"Santa Cruz, Laguna",9/21/2019,"Bonifacio St., Brgy. Labuin, Santa Cruz Laguna",Shift A,6:55 AM,6:55 AM,7:02 AM,4,3.5,FA,9/21/2019 6:55,Residential,0,0,0,0,Case Closed,29.5,84,7.5,8,Rainy,Traffic
"Santa Cruz, Laguna",9/4/2020,"Sitio Maunawain, Brgy. Bagumbayan, Santa Cruz Laguna",,1:00 PM,1:00 PM,1:04 PM,3,3.3,FA,9/4/2020 13:00,Rubbish,0,0,0,0,Case Closed,28.1,73,14.3,6.6,Rainy,Wet
"Santa Cruz, Laguna",10/19/2022,"Brgy. Duhat, Santa Cruz Laguna",,6:05 AM,6:06 AM,6:10 AM,1,4,FA,10/19/2022 6:05,Post Fire,0,0,0,0,Case Closed,26.2,76,10.7,1.5,Cloudy,Traffic
"Santa Cruz, Laguna",5/20/2024,"Rizal St., Brgy. Bubukal, Santa Cruz Laguna",,7:25 PM,7:27 PM,7:33 PM,5,2.1,FA,5/20/2024 19:25,Motor Vehicle,0,0,0,0,Under Investigation,30.4,80,7.2,13.4,Stormy,Wet
"Santa Cruz, Laguna",8/3/2024,"Sitio Manggahan, Brgy. Santo Angel Central, Santa Cruz Laguna",Shift B,12:45 AM,12:45 AM,12:49 AM,5,4,FA,8/3/2024 0:45,Business,0,0,0,0,Case Closed,26.2,89,15.9,2.6,Sunny,Dry
"Santa Cruz, Laguna",6/12/2018,"Near Market, Brgy. Oogong, Santa Cruz Laguna",Shift A,12:15 AM,12:17 AM,12:21 AM,3,3.6,FOUA,6/12/2018 0:15,Residential,0,0,0,0,Case Closed,27.9,80,8.7,0.2,Cloudy,Dry
"Santa Cruz, Laguna",8/3/2019,"Brgy. Bagumbayan, Santa Cruz Laguna",Shift B,2:10 AM,2:12 AM,2:17 AM,5,2.1,FA,8/3/2019 2:10,Residential,0,0,0,0,Case Closed,29,79,9.6,1.9,Sunny,Dry
"Santa Cruz, Laguna",1/12/2022,"Near School, Brgy. Santisima Cruz, Santa Cruz Laguna",Shift B,3:35 PM,3:36 PM,3:41 PM,5,4,FOUA,1/12/2022 15:35,Others,0,0,0,0,Case Closed,28.6,89,11.8,0.5,Cloudy,Dry
"Santa Cruz, Laguna",3/17/2022,"Purok 4, Brgy. Pagsawitan, Santa Cruz Laguna",Shift A,2:25 AM,2:25 AM,2:31 AM,3,5,FA,3/17/2022 2:25,Rubbish,0,0,0,0,Case Closed,30,81,10.5,3,Sunny,Dry
"Santa Cruz, Laguna",10/16/2012,"Purok 2, Brgy. Santisima Cruz, Santa Cruz Laguna",,6:30 AM,6:31 AM,6:37 AM,5,3.5,FOUA,10/16/2012 6:30,Residential,0,0,0,0,Case Closed,27.2,85,7.3,15.6,Stormy,Wet
"Santa Cruz, Laguna",8/29/2019,"Purok 4, Brgy. Poblacion II, Santa Cruz Laguna",Shift B,9:10 PM,9:11 PM,9:15 PM,4,4,FA,8/29/2019 21:10,Grass Fire,0,0,0,0,Case Closed,30.9,72,11.7,4.8,Rainy,Traffic
"Santa Cruz, Laguna",8/13/2023,"Village, Brgy. Pagsawitan, Santa Cruz Laguna",Shift A,6:20 PM,6:22 PM,6:27 PM,6,4,FA,8/13/2023 18:20,Residential,0,0,0,0,Case Closed,30.7,82,13.3,2.5,Rainy,Wet
"Santa Cruz, Laguna",10/23/2025,"Purok 4, Brgy. Patimbao, Santa Cruz Laguna",Shift B,8:20 PM,8:22 PM,8:27 PM,3,3.3,FA,10/23/2025 20:20,Residential,0,0,0,0,Case Closed,27,75,14.3,9.8,Rainy,Traffic
"Santa Cruz, Laguna",1/1/2025,"Subdivision, Brgy. Duhat, Santa Cruz Laguna",Shift B,2:20 AM,2:20 AM,2:24 AM,3,3.5,FA,1/1/2025 2:20,Residential,0,0,0,0,Case Closed,24,88,14.1,2.9,Rainy,Traffic
"Santa Cruz, Laguna",12/24/2020,"Near Market, Brgy. Palasan, Santa Cruz Laguna",Shift A,7:30 PM,7:31 PM,7:35 PM,7,5,FOUA,12/24/2020 19:30,Industrial,0,0,0,0,Case Closed,25.7,73,7,1.2,Cloudy,Traffic
"Santa Cruz, Laguna",5/19/2019,"Teodoro St., Brgy. Oogong, Santa Cruz Laguna",Shift B,7:25 AM,7:26 AM,7:31 AM,5,3.5,FA,5/19/2019 7:25,Grass Fire,2,0,0,0,Case Closed,29.8,71,15.7,2,Cloudy,Dry
"Santa Cruz, Laguna",11/14/2024,"Del Pilar St., Brgy. Calios, Santa Cruz Laguna",Shift A,3:50 PM,3:52 PM,4:00 PM,5,0.5,FA,11/14/2024 15:50,Grass Fire,0,0,0,0,Case Closed,24.6,72,9.7,1.6,Cloudy,Traffic
"Santa Cruz, Laguna",8/5/2012,"Compound, Brgy. Palasan, Santa Cruz Laguna",,7:15 AM,7:15 AM,7:18 AM,8,4,FA,8/5/2012 7:15,Vehicular Fire,0,0,0,0,Case Closed,27.4,78,13,16,Stormy,Wet
"Santa Cruz, Laguna",7/9/2023,"Village, Brgy. Calios, Santa Cruz Laguna",Shift A,7:45 AM,7:47 AM,7:50 AM,3,2.1,FOUA,7/9/2023 7:45,Mercantile,0,0,1,0,Case Closed,27.2,78,8,1.8,Rainy,Traffic
"Santa Cruz, Laguna",8/9/2012,"Bonifacio St., Brgy. San Pablo Sur, Santa Cruz Laguna",Shift B,10:30 AM,10:32 AM,10:38 AM,3,3.6,FA,8/9/2012 10:30,Residential,0,0,0,0,Under Investigation,26.6,89,12.3,1.1,Rainy,Traffic
"Santa Cruz, Laguna",4/30/2021,"Near Hotel, Brgy. Poblacion I, Santa Cruz Laguna",Shift A,4:45 AM,4:46 AM,4:49 AM,5,4.6,FOUA,4/30/2021 4:45,Residential,0,1,0,0,MDFI-Case Closed,31.5,85,12.7,0.9,Sunny,Traffic
"Santa Cruz, Laguna",6/22/2017,"Subdivision, Brgy. Sto. Angel Sur, Santa Cruz Laguna",Shift B,11:15 PM,11:17 PM,11:23 PM,7,4,FOUA,6/22/2017 23:15,Mercantile,0,0,0,0,Case Closed,26.1,82,10,3,Cloudy,Traffic
"Santa Cruz, Laguna",3/5/2021,"Subdivision, Brgy. Poblacion III, Santa Cruz Laguna",,10:40 PM,10:41 PM,10:44 PM,3,4,FOUA,3/5/2021 22:40,Business,1,0,0,0,Case Closed,30.2,85,9.6,3,Rainy,Traffic
"Santa Cruz, Laguna",1/23/2022,"Sitio Sampaguita, Brgy. San Pablo Sur, Santa Cruz Laguna",Shift B,4:30 AM,4:31 AM,4:37 AM,3,3.3,FA,1/23/2022 4:30,Residential,1,0,0,0,Case Closed,26.2,74,12.6,0.1,Sunny,Dry
"Santa Cruz, Laguna",9/7/2024,"Compound, Brgy. Bubukal, Santa Cruz Laguna",,12:55 PM,12:57 PM,1:03 PM,5,3.3,FA,9/7/2024 12:55,Motor Vehicle,0,0,0,0,Case Closed,28.4,86,9,3,Cloudy,Dry
"Santa Cruz, Laguna",4/19/2023,"Near Hotel, Brgy. Bubukal, Santa Cruz Laguna",,8:55 PM,8:56 PM,9:00 PM,2,3,FOUA,4/19/2023 20:55,Rubbish,0,0,0,0,Case Closed,32.1,86,11.4,1.8,Cloudy,Traffic
"Santa Cruz, Laguna",4/29/2020,"Sitio Asana, Brgy. Santo Angel Norte, Santa Cruz Laguna",,7:55 PM,7:55 PM,7:57 PM,4,3.5,FA,4/29/2020 19:55,Residential,0,0,0,0,Case Closed,28.4,73,11.6,1.6,Sunny,Dry
"Santa Cruz, Laguna",5/16/2021,"Purok 7, Brgy. Villa Silangan, Santa Cruz Laguna",Shift A,9:50 AM,9:52 AM,9:57 AM,4,4,FA,5/16/2021 9:50,Mixed Type,0,0,0,0,Case Closed,32.1,77,7.3,8.7,Rainy,Wet
"Santa Cruz, Laguna",6/3/2020,"Burgos St., Brgy. San Pablo Sur, Santa Cruz Laguna",Shift A,4:55 AM,4:57 AM,5:02 AM,4,3.3,FA,6/3/2020 4:55,Grass Fire,0,0,0,0,Under Investigation,26.7,76,7.6,3,Cloudy,Dry
"Santa Cruz, Laguna",8/23/2022,"Compound, Brgy. Santo Angel Norte, Santa Cruz Laguna",Shift A,7:10 PM,7:11 PM,7:18 PM,3,4,FA,8/23/2022 19:10,Non-Structural,0,0,0,0,Case Closed,28,80,12.8,4,Rainy,Wet
"Santa Cruz, Laguna",2/6/2019,"Brgy. Santisima Cruz, Santa Cruz Laguna",,12:05 PM,12:05 PM,12:08 PM,5,3.5,FOUA,2/6/2019 12:05,Residential,0,0,0,0,Case Closed,27,71,8.5,12.7,Stormy,Wet
"Santa Cruz, Laguna",12/18/2023,"Purok 7, Brgy. Pagsawitan, Santa Cruz Laguna",Shift B,12:35 PM,12:37 PM,12:40 PM,1,3.6,FA,12/18/2023 12:35,Grass Fire,0,0,0,0,Case Closed,28.9,77,13.1,1.4,Sunny,Dry
"Santa Cruz, Laguna",4/7/2021,"Del Pilar St., Brgy. Poblacion III, Santa Cruz Laguna",Shift A,4:55 PM,4:55 PM,4:59 PM,6,5,FA,4/7/2021 16:55,Motor Vehicle,0,0,0,0,Under Investigation,28.8,71,7.8,2.8,Sunny,Traffic
"Santa Cruz, Laguna",7/6/2019,"Purok 6, Brgy. Santo Angel Norte, Santa Cruz Laguna",,4:35 AM,4:36 AM,4:41 AM,15,4.6,FA,7/6/2019 4:35,Residential,0,0,0,0,Case Closed,29.5,81,9.2,2.9,Cloudy,Traffic
"Santa Cruz, Laguna",6/23/2018,"Near School, Brgy. San Pablo Norte, Santa Cruz Laguna",Shift B,9:40 PM,9:40 PM,9:43 PM,4,3.3,FA,6/23/2018 21:40,Business,0,0,1,0,Case Closed,29.4,87,14.7,11.5,Stormy,Wet
"Santa Cruz, Laguna",1/29/2025,"Near School, Brgy. San Pablo Sur, Santa Cruz Laguna",,9:50 AM,9:52 AM,9:59 AM,1,3.5,FA,1/29/2025 9:50,Residential,0,0,0,0,Case Closed,24,75,10.6,4.9,Rainy,Wet
"Santa Cruz, Laguna",9/22/2019,"Sitio Kamagong, Brgy. Patimbao, Santa Cruz Laguna",Shift A,12:10 AM,12:12 AM,12:16 AM,4,3.5,FA,9/22/2019 0:10,Educational,0,0,1,0,Case Closed,28.2,74,10.2,1.1,Sunny,Traffic
"Santa Cruz, Laguna",3/12/2021,"Brgy. Villa Silangan, Santa Cruz Laguna",,12:30 PM,12:32 PM,12:36 PM,1,4,FOUA,3/12/2021 12:30,Industrial,2,0,0,0,Case Closed,31.4,74,9.9,2.6,Cloudy,Dry
"Santa Cruz, Laguna",9/21/2018,"Sitio Pag-ibig, Brgy. Sto. Angel Sur, Santa Cruz Laguna",Shift A,12:10 AM,12:10 AM,12:14 AM,1,4,FA,9/21/2018 0:10,Rubbish,0,0,0,0,Case Closed,27.4,72,13.8,2.4,Rainy,Wet
"Santa Cruz, Laguna",4/17/2019,"Subdivision, Brgy. Poblacion II, Santa Cruz Laguna",,9:30 PM,9:30 PM,9:35 PM,5,3.3,FOUA,4/17/2019 21:30,Residential,0,0,0,0,Case Closed,28.6,82,7.3,19.1,Stormy,Wet
"Santa Cruz, Laguna",7/28/2018,"Near Church, Brgy. Santisima Cruz, Santa Cruz Laguna",,9:55 AM,9:57 AM,10:09 AM,3,3.5,FA,7/28/2018 9:55,Residential,0,0,0,0,Under Investigation,29.6,77,9.9,1.4,Rainy,Wet
"Santa Cruz, Laguna",3/14/2021,"Marcos St., Brgy. Palasan, Santa Cruz Laguna",Shift B,7:05 PM,7:06 PM,7:09 PM,8,3.5,FA,3/14/2021 19:05,Grass Fire,0,0,0,0,Case Closed,31.7,81,13.7,1.8,Cloudy,Dry
"Santa Cruz, Laguna",4/23/2022,"Sitio Silangan, Brgy. Calios, Santa Cruz Laguna",Shift A,8:55 PM,8:57 PM,9:00 PM,4,2.1,FA,4/23/2022 20:55,Grass Fire,0,0,0,0,Case Closed,29.7,85,15.9,2.2,Sunny,Dry
"Santa Cruz, Laguna",12/24/2025,"Purok 3, Brgy. Poblacion II, Santa Cruz Laguna",Shift B,11:35 AM,11:37 AM,11:43 AM,7,3.3,FA,12/24/2025 11:35,Structural,0,0,0,0,Case Closed,24.6,71,15.6,9.8,Rainy,Wet
"Santa Cruz, Laguna",12/21/2023,"Sitio Asana, Brgy. Oogong, Santa Cruz Laguna",,2:40 PM,2:41 PM,2:46 PM,4,3.6,FA,12/21/2023 14:40,Business,0,0,0,0,Under Investigation,26.6,86,13.4,0.9,Cloudy,Dry
"Santa Cruz, Laguna",5/3/2019,"Brgy. Bubukal, Santa Cruz Laguna",Shift A,1:40 AM,1:40 AM,1:44 AM,5,2.1,FA,5/3/2019 1:40,Grass Fire,0,0,1,0,MDFI-Case Closed,29,73,7,1.8,Sunny,Dry
"Santa Cruz, Laguna",4/27/2022,"Subdivision, Brgy. Poblacion II, Santa Cruz Laguna",,1:45 PM,1:46 PM,1:50 PM,2,4.6,FOUA,4/27/2022 13:45,Post Fire,1,0,1,0,Case Closed,32.9,88,8,1.1,Cloudy,Dry
"Santa Cruz, Laguna",3/6/2024,"Near School, Brgy. Bagumbayan, Santa Cruz Laguna",Shift A,10:20 AM,10:20 AM,10:25 AM,6,3.3,FA,3/6/2024 10:20,Post Fire,0,0,0,0,Case Closed,28.9,75,14.3,6.1,Rainy,Traffic
"Santa Cruz, Laguna",3/28/2018,"Brgy. Poblacion III, Santa Cruz Laguna",,5:30 AM,5:32 AM,5:37 AM,2,3.3,FA,3/28/2018 5:30,Educational,1,0,0,0,Case Closed,32,89,7.9,0.3,Sunny,Dry
"Santa Cruz, Laguna",12/18/2012,"Sitio Camia, Brgy. Poblacion I, Santa Cruz Laguna",,4:50 AM,4:52 AM,4:54 AM,10,5,FA,12/18/2012 4:50,Mercantile,0,0,0,0,Case Closed,26.8,84,14.3,1.4,Sunny,Dry
"Santa Cruz, Laguna",1/14/2025,"Sitio Maunawain, Brgy. Pagsawitan, Santa Cruz Laguna",Shift A,1:05 AM,1:07 AM,1:11 AM,4,4.6,FA,1/14/2025 1:05,Educational,0,0,0,0,Case Closed,25.1,82,13.2,2.7,Cloudy,Dry
"Santa Cruz, Laguna",2/28/2021,"Sitio Narra, Brgy. Poblacion V, Santa Cruz Laguna",Shift B,10:05 AM,10:06 AM,10:14 AM,7,4.6,FA,2/28/2021 10:05,Grass Fire,0,0,0,0,Case Closed,27.3,79,12.6,2.6,Sunny,Dry
"Santa Cruz, Laguna",12/23/2020,"Sitio Rambutan, Brgy. Santo Angel Central, Santa Cruz Laguna",Shift B,12:10 AM,12:12 AM,12:15 AM,2,3.5,FOUA,12/23/2020 0:10,Storage,0,0,0,0,Case Closed,24.7,80,16,4.5,Rainy,Wet
"Santa Cruz, Laguna",8/23/2022,"Village, Brgy. San Pablo Norte, Santa Cruz Laguna",Shift A,4:50 AM,4:50 AM,4:54 AM,4,3.6,FA,8/23/2022 4:50,Residential,0,0,0,0,Case Closed,29.9,77,13.3,1,Rainy,Traffic
"Santa Cruz, Laguna",4/26/2023,"Sitio Mapagmahal, Brgy. Sto. Angel Sur, Santa Cruz Laguna",,11:25 AM,11:25 AM,11:29 AM,2,4.6,SA,4/26/2023 11:25,Educational,0,0,0,0,Case Closed,32.8,74,10.4,9.7,Rainy,Wet
"Santa Cruz, Laguna",7/10/2024,"Near Church, Brgy. Calios, Santa Cruz Laguna",Shift A,5:00 AM,5:00 AM,5:04 AM,2,0.5,FA,7/10/2024 5:00,Others,0,0,0,0,Case Closed,29.5,79,11.2,1.3,Cloudy,Dry
"Santa Cruz, Laguna",10/1/2019,"Subdivision, Brgy. Villa Silangan, Santa Cruz Laguna",,7:10 PM,7:12 PM,7:15 PM,4,3.5,FOUA,10/1/2019 19:10,Residential,0,0,0,0,Case Closed,27.1,75,9.4,4.4,Rainy,Traffic
"Santa Cruz, Laguna",12/10/2024,"Brgy. Villa Silangan, Santa Cruz Laguna",Shift B,12:10 PM,12:12 PM,12:22 PM,5,3.3,FA,12/10/2024 12:10,Residential,0,0,0,0,Case Closed,25.9,83,8.8,1.7,Rainy,Wet
"Santa Cruz, Laguna",3/1/2021,"Purok 1, Brgy. Bubukal, Santa Cruz Laguna",Shift B,2:15 AM,2:17 AM,2:19 AM,7,3,FA,3/1/2021 2:15,Structural,0,0,0,0,Case Closed,32.9,85,7.4,2.8,Sunny,Dry
"Santa Cruz, Laguna",12/6/2018,"Brgy. Oogong, Santa Cruz Laguna",Shift B,10:30 AM,10:32 AM,10:36 AM,2,4,FA,12/6/2018 10:30,Educational,0,0,0,0,Case Closed,28,85,12.3,0.9,Cloudy,Dry
"Santa Cruz, Laguna",1/7/2025,"Subdivision, Brgy. Calios, Santa Cruz Laguna",,6:50 AM,6:52 AM,6:55 AM,5,2.1,FA,1/7/2025 6:50,Vehicular Fire,0,0,0,0,Case Closed,24.7,79,10.2,1.3,Cloudy,Traffic
"Santa Cruz, Laguna",5/5/2020,"Purok 1, Brgy. San Pablo Norte, Santa Cruz Laguna",Shift A,4:45 AM,4:47 AM,5:02 AM,2,3.3,FOUA,5/5/2020 4:45,Motor Vehicle,0,0,0,0,Case Closed,30.3,75,15.4,3.5,Rainy,Wet
"Santa Cruz, Laguna",12/20/2025,"Gomez St., Brgy. Labuin, Santa Cruz Laguna",,8:35 AM,8:37 AM,8:45 AM,8,5,FA,12/20/2025 8:35,Residential,0,0,0,0,Case Closed,26.2,86,14.6,12.5,Stormy,Wet
"Santa Cruz, Laguna",8/27/2025,"Purok 6, Brgy. Villa Silangan, Santa Cruz Laguna",Shift A,1:55 AM,1:55 AM,2:01 AM,4,3.3,FA,8/27/2025 1:55,Residential,0,0,0,0,Under Investigation,29.3,81,11.2,2.7,Cloudy,Dry
"Santa Cruz, Laguna",3/20/2019,"Near School, Brgy. Santisima Cruz, Santa Cruz Laguna",Shift B,12:25 PM,12:25 PM,12:29 PM,15,3.5,FOUA,3/20/2019 12:25,Residential,0,0,0,0,Case Closed,31.2,80,12.1,17.3,Stormy,Wet
"Santa Cruz, Laguna",8/14/2020,"Sitio Dao, Brgy. Bagumbayan, Santa Cruz Laguna",Shift B,12:50 AM,12:51 AM,12:55 AM,5,2.1,FA,8/14/2020 0:50,Residential,0,0,0,0,Case Closed,29.3,78,8.7,9.1,Rainy,Wet
